ichimoku cloud	-0.660214286	-0.641178571	
ichimoku	-0.428173228	-0.41765625	
icon	-0.3864	-0.3864	
id	1.22283871	1.295215385	
id	2.334	2.356	
idea at	0.762	0.9304	
idea be	-1.259692308	-1.387928571	
idea for	-0.071015625	-0.06140625	
idea from	-0.112533333	-0.20125	
idea in	-0.340125	-0.325125	
idea	-0.053048428	-0.035878153	
idea that	1.237647059	1.441222222	
idea tkr	1.39152381	1.480909091	
idea to	-0.934681245	-0.710526316	
ideal entry	0.688888889	0.724444444	
ideal	-0.207644444	-0.198204082	
ideally	-0.00075	0.01425	
identical	-0.079304348	-0.13825	
identify	-0.464444444	-0.454666667	
idiot	-0.071714286	-0.070933333	
idk	-0.086344828	-0.016275862	
ie	0.210461538	0.267	
if a	-0.111046154	-0.080885714	
if and	0.0984	-0.124117647	
if any	0.024615385	0.2848	
if anyone	-0.46772	-0.360555556	
if apple	0.599642857	0.470310345	
if bounce	-0.664545455	-0.646363636	
if break	-0.151840491	-0.302768293	
if confirm	-1.010692308	-0.935307692	
if do	-0.364615385	-0.275	
if everyone	1.941	1.941	
if fail	-2.424117647	-2.393529412	
if fill	0.720076923	0.754769231	
if go	-0.698285714	-0.679714286	
if good	1.995	2.034861111	
if history	-0.8425	-0.822	
if I	0.225580645	0.2295	
if	-0.041600944	0.191868871	
if it	-0.049877067	-0.194648148	
if its	-0.36295	-0.228555556	
if l	1.9	1.941	
if mkt	-0.373657143	-0.3588	
if my	1.134571429	1.297083333	
if need	1.036615385	1.172785714	
if num	-0.510815029	-0.489277457	
if only	0.302076923	0.432071429	
if over	2.016	2.056	
if price	-0.701976225	-0.603947368	
if so	0.439541667	0.511081633	
if support	-0.663111111	-0.644888889	
if the	-0.096377483	0.25125	
if these	-0.529166667	-0.407307692	
if this	-0.205711538	0.1155	
if ur	-0.447652174	-0.432	
if volume	2.030836364	2.143894737	
if/when	0.726916667	0.862583333	
if/when	-0.093818182	-0.04625	
iffy	0.170181818	0.291272727	
ignite	1.28156	1.357846154	
ignorant	0.278333333	-0.0424	
ignore the	1.065514286	0.24225	
ignore this	-0.0805	-0.0805	
ignore	0.506909091	-0.09975	
ih &	2.139703704	2.179185185	
ih	0.612895522	0.632268657	
ii	-0.07502	-0.085940594	
ii of	-0.304363636	-0.289454545	
iii	-0.24525	-0.246	
iii of	-0.244045455	-0.231318182	
ill be	0.205153846	0.237461538	
ill	0.069928571	0.212096774	
ill	-0.004129032	0.048989247	
illegal	-0.071368421	-0.072863636	
illustrate	-0.648842105	-0.5612	
im	0.024285714	-0.0424	
im long	3.154875	3.2438	
im	-0.026532663	0.551619048	
im	3.034	3.214	
im short	-4.722222222	-4.684259259	
im	0.63196875	0.763636364	
imac	2.022055556	2.097473684	
image	-0.222545455	-0.171882353	
imagine the	2.315	2.526	
imagine	0.569096386	0.182	
imbalance	-0.02025	0.043076923	
imf	-1.926	-1.910769231	
imho	-0.029708333	-0.042352941	
immediate	-0.167433962	-0.207642857	
immediately	0.346371429	-0.259636364	
imminent	0.360199262	0.315631387	
imo it	-0.387	-0.372	
imo	0.00727158	0.045	
imo num	-0.399157895	-0.3256	
imo	-0.069142857	0.25875	
imo this	1.059066667	0.674625	
imo	0.0792	0.165142857	
imo we	0.794117647	0.830294118	
imp	-0.646363636	-0.646363636	
impact	-0.012222366	0.076909091	
impact	-0.719529412	-0.555428571	
impatient	0.810882353	1.0467	
implication	-0.931371429	-0.822	
implode	-2.046545455	-2.046545455	
imply	-0.358367347	-0.349387755	
import	-0.1422	-0.1422	
importance	0.422709677	0.53369697	
importance of	0.951809524	1.057272727	
important	-0.37239403	-0.021875	
important support	-1.672	-1.710794118	
important to	-0.354428571	-0.422142857	
impossible	-0.152625	-0.3508	
impress by	-0.087818182	-0.087818182	
impress	1.492214286	-1.0284	
impressed	1.941545455	-0.749538462	
impressive	2.001083333	-0.465217391	
improve	1.437560345	-0.104533333	
improve volume	1.941	1.941	
improvement	0.928	0.505794118	
improving	1.568842105	1.656	
impulse	-0.676590164	-0.68484375	
impulsive	-0.264	-0.265058824	
in &	0.943428571	1.3528125	
in abc	1.806648148	1.842944444	
in again	1.449913043	1.487347826	
in around	2.092518519	2.132	
in at	1.307777228	-0.193052632	
in bear	-2.692941176	-2.484473684	
in bearish	-5.6202	-5.6202	
in before	2.011263158	2.1185	
in between	1.3175	1.434583333	
in black	2.016	2.056	
in bullish	2.028666667	2.067388889	
in but	2.222	1.27125	
in by	1.0467	1.0467	
in call	2.775	1.714166667	
in canada	0.99705	1.217391304	
in character	-0.702083333	-1.048533333	
in chat	2.016	2.056	
in china	1.780859155	1.129333333	
in common	-0.529166667	-0.512083333	
in control	-0.456125	-0.465020619	
in crude	-1.128375	-1.105875	
in day	3.3825	2.531666667	
in debt	-1.7415	-1.7415	
in dec.	1.309466667	0.899117647	
in deep	-0.777692308	-0.680307692	
in descend	-3.3422	-3.3082	
in downtrend	-3.915178571	-3.879464286	
in due	1.2328125	1.430625	
in effect	-0.3676	-0.359230769	
in equity	-1.4532	-1.1796	
in euro	-0.948095238	-0.861142857	
in favor	1.03727027	1.320952381	
in feb.	1.140533333	1.1788	
in February	0.78	0.883133333	
in flag	1.227333333	1.3528125	
in formation	-0.468	-0.452	
in free	-1.573706955	-1.8508	
in Friday	2.123	2.163	
in front	-0.417121951	-0.424680851	
in gold	-0.777	-0.7154	
in half	-1.018363636	-1.018363636	
in hand	1.227333333	1.584777778	
in if	0.673913043	0.769125	
in	0.056353276	-0.063890706	
in indium	1.160294118	1.365368421	
in it	0.753871429	0.718548387	
in jan.	1.14	1.297083333	
in japan	0.63875	0.757058824	
in just	1.261090909	1.359413793	
in kid	1.9	1.941	
in love	-0.697895239	-0.591692308	
in macd	1.036615385	1.073538462	
in market	-0.420375	-0.329811321	
in mid	-0.202333333	-0.298928571	
in motion	-0.766820513	-0.721512821	
in new	0.796721311	0.856048387	
in nice	1.618105263	1.656	
in	0.7335	0.7335	
in now	1.5525	1.445080645	
in NUMc	-1.503727273	-1.477636364	
in NUMk	2.403	2.443	
in NUMq	1.213846154	1.332	
in NUMth	2.315	2.356	
in ob	2.123	2.263	
in oct.	1.227333333	1.436235294	
in or	1.618105263	0.764347826	
in overbought	-1.593058824	-1.156	
in oversold	0.825677419	0.860516129	
in portfolio	0.931333333	0.968	
in pp	2.016	2.356	
in pre-market	0.660833333	0.728918919	
in put	-3.215384615	-3.181538462	
in real	-0.821857143	-0.711	
in regard	0.923636364	1.339928571	
in	-0.067	-0.240470588	
in same	-0.493888889	-0.477944444	
in sept	0.611454545	0.875	
in sept.	-0.423076923	-0.591692308	
in sight	-0.208372093	-1.221068966	
in silver	-0.559714286	-0.637727273	
in since	1.707818182	1.745393939	
in single	-0.5688	-0.5688	
in spite	1.6226	1.6606	
in stage	-2.83725	-3.588285714	
in swing	0.87192	0.90552	
in talk	2.222	2.443	
in there	1.148309859	1.294649351	
in today	2.015797468	1.73502439	
in triangle	1.14	1.176363636	
in trouble	-2.227636364	-1.888827586	
in u.s.	1.9	2.263	
in uk	0.838285714	0.873428571	
in vol	1.941	1.941	
in which	-0.4024	-0.558636364	
in while	1.397647059	1.514888889	
in yet	-0.323307692	-0.677842105	
inc	0.11932	0.160588235	
inc.	0.159466667	0.1334	
inch	0.278333333	0.5134	
inch	1.941545455	1.962545455	
incl	0.072333333	0.072333333	
include tkr	1.978301887	2.067388889	
include	0.958335227	0.640705882	
income	-0.073191176	-0.062333333	
incoming	-0.1032	-0.0966	
incorrect	0.892052632	0.5134	
incr	0.676382353	0.695147059	
incr volume	2.222	2.263	
increase from	0.862583333	0.862583333	
increase my	1.626666667	1.664761905	
increase	0.535655556	-0.130666667	
increase they	0.937846154	1.073538462	
increase to	0.825	0.862583333	
increase today	1.042785714	1.079928571	
increase	0.753706485	0.0392	
increase volume	1.141038462	1.215283019	
increasingly	-0.656363636	-0.646363636	
incredible	0.736178082	0.788405405	
incredibly	0.147333333	0.288190476	
increment	0.724444444	0.724444444	
ind	-0.173428571	-0.167142857	
ind peg	-0.454333333	-0.440666667	
indecision	-0.060833333	-0.054722222	
indeed	0.277176471	0.27177907	
independent	0.454909091	0.735428571	
index be	-0.525	-0.566526316	
index have	-0.624708333	-0.605916667	
index	-0.526638298	-0.736941176	
index show	-2.075636364	-2.046545455	
index tkr	-0.711	-0.7595	
indian	0.054863636	-0.06573913	
indicate a	-0.267380282	-0.30309589	
indicate more	-0.8425	-0.822	
indicate that	-0.4125	-0.36225	
indicate the	-0.529166667	-0.407307692	
indicate	-0.347633188	-0.342798283	
indication	-0.022756203	0.01325	
indication of	0.408421053	0.351913043	
indicative	-0.359272727	-0.351272727	
indicator and	-0.664545455	-0.669692308	
indicator for	-0.6565	-0.705419355	
indicator have	-0.279	-0.407307692	
indicator look	0.937846154	0.974769231	
indicator	-0.325303638	-0.357076923	
indicator of	-0.636066667	-0.436058824	
indicator on	-0.552173913	-0.497115385	
indicator show	-0.293441176	-0.3312	
indicator signal	-1.79	-1.762666667	
indium	0.605	0.614896552	
individual	-0.1575	-0.091	
indu	-1.316745763	-1.303322034	
indu tkr	-1.256571429	-1.233714286	
induce	-0.093818182	-0.087818182	
industrial	-0.351795918	-0.344163265	
industrial	-0.357133333	-0.314032258	
industry	1.523416107	0.905546053	
inevitable	-0.227414634	-0.286511628	
infinity	-0.54855	-0.473142857	
inflate	-0.7255	-0.7255	
inflation	-0.475444444	-0.531368421	
inflection	-0.034	-0.0285	
inflow	-0.264	-0.257052632	
influence	-0.047769231	0.216588235	
influence	0.9306	0.899117647	
info from	1.9	1.941	
info	0.405284849	1.822777778	
info on	0.47855	0.764347826	
inform	2.857	1.904761905	
information	0.6104	0.509419355	
informative	2.793	2.815	
infrastructure	0.872375	0.891625	
infringe	1.311058824	1.63875	
infringement	1.077705882	1.275083333	
ing	-0.02025	-0.01475	
ingredient	0.704888889	0.8469	
initial	-0.019042328	-0.018842932	
initial stop	1.358636364	1.394272727	
initial support	-0.566571429	-0.549428571	
initial target	-0.6066	-0.58815	
initially	-0.249666667	-0.20608	
initiate a	-0.106090909	-0.095181818	
initiate long	2.563	2.604	
initiate	-0.043449541	-0.029027273	
initiate with	1.9	1.941	
injunction	1.941	1.941	
ink	-0.086	-0.0805	
inline	0.1958125	0.2136875	
inner	2.334	2.356	
innocent	-0.98	-1.048235294	
innovate	-0.093818182	-0.325125	
innovation	0.166153846	-1.176153846	
innovative	0.879705882	0.01425	
innovator	0.301230769	0.301230769	
input	-0.06275	-0.05725	
insane	0.154867925	0.156925926	
insanely	-0.333375	-0.281625	
insanity	-0.568636364	-0.591692308	
inside bar	-0.459565217	-0.44173913	
inside	0.539555921	0.511168831	
inside	-0.053235294	-0.071111111	
inside parallel	2.123	2.163	
inside	-0.079263158	-0.185666667	
inside this	-0.338571429	-0.323928571	
inside triangle	1.134714286	1.172785714	
inside upper	2.095392857	2.134928571	
insider be	0.040181818	0.177727273	
insider buy	3.068070423	3.123464789	
insider buying	4.445	3.485	
insider	0.026360656	1.073142857	
insider sale	-0.663	-0.5524	
insider sell	-2.302631579	-2.273157895	
insider selling	-1.8375	-1.384772727	
insight	-0.0843	-0.087	
insight on	-0.167142857	-0.128857143	
inspire	-0.265333333	-0.265333333	
inst	1.396571429	1.50375	
instagram	-0.050222222	-0.012421053	
install	2.034	1.259142857	
instant	0.740909091	0.740909091	
instead of	0.07125	0.169617978	
instead	0.012615385	0.797142857	
instinct	2.241	2.443	
institution be	0.042545455	-0.042692308	
institution	0.204487179	0.086234568	
institutional buyer	0.9144	1.057272727	
institutional	0.486537037	0.378553571	
instrument	-0.017357143	-0.081642857	
insurance	-0.3796	-0.310885714	
insurer	-0.240454545	-0.371571429	
int	1.491416667	1.267604167	
intact and	1.140533333	1.1788	
intact	-0.020616915	-0.018482759	
integrate	0.350833333	0.442947368	
integration	0.476571429	0.495428571	
intellectual	1.941	1.941	
intend	0.689565217	-0.043	
intense	-0.0768	-0.070933333	
intent	-0.158	-0.158	
intention	-0.3468	-0.3468	
interactive	0.110785714	-0.0318	
interest and	0.9205	0.956375	
interest for	-0.5	-0.481363636	
interest	0.498419738	0.249576923	
interest rate	-0.7608	-0.7416	
interested	0.777354651	-0.308423077	
interested on	0.937846154	0.974769231	
interested over	2.959	3	
interesting above	2.403	2.443	
interesting chart	-0.27	-0.227741935	
interesting for	0.369428571	0.403714286	
interesting here	0.994657143	1.030085714	
interesting if	-0.1422	-0.1422	
interesting	0.268787368	1.216904762	
interesting look	0.688888889	0.724444444	
interesting on	2.315	2.356	
interesting over	2.016	2.056	
interesting price	0.6975	0.7335	
interesting that	-0.279	-0.265333333	
interim	-0.063824561	-0.057263158	
intermediate downtrend	-1.902666667	-1.876	
intermediate	-0.308318182	-0.292022222	
intermediate term	-0.48709375	-0.430181818	
internal	-0.200117647	-0.286611111	
internal	-0.521074074	-0.512111111	
international	1.236313725	1.012240741	
internet	0.126084746	0.134349206	
internet tv	1.9	1.941	
interpret	0.026714286	0.293176471	
interpretation	-1.002130435	-0.989695652	
intervention	-0.519545455	-0.627057143	
interview	0.126511628	0.067636364	
interview with	0.424375	0.46025	
into a	-0.145959264	-0.1346875	
into account	-0.2898	-0.2898	
into all	2.563	2.604	
into apex	-1.261176471	-1.237647059	
into channel	-0.4024	-0.289454545	
into December	-0.487333333	-0.474	
into earnings	1.132165899	0.056	
into eod	-0.129473684	-0.1932	
into gap	1.179632353	1.234352941	
into	-0.026877573	-0.003613279	
into it	0.784615385	0.250363636	
into jan	0.539	0.7436	
into Monday	0.335833333	0.438333333	
into my	-0.598736842	-0.385090909	
into new	2.865063492	2.463828125	
into next	0.849137931	0.918965517	
into num	-0.198675862	-0.177875862	
into NUMma	-0.423076923	-0.407307692	
into play	-0.613333333	-0.595111111	
into resistance	-0.956181818	-0.933272727	
into strength	-0.701333333	-0.642222222	
into support	0.558352941	0.591294118	
into the	-0.043538901	-0.099272727	
into this	0.26352469	-0.065	
into tkr	0.373933333	0.30116129	
into tomorrow	-0.320538462	-0.273666667	
into we	-0.423076923	-0.407307692	
into weekend	-0.265333333	-0.265333333	
into year	0.4504	0.550875	
intra-day	-0.199384615	-0.182608696	
intra day	-0.164037736	-0.174226415	
intra	-0.006068966	-0.046896552	
intra	-0.02025	-0.01475	
intraday bear	-6.439	-6.399	
intraday bull	2.123	2.163	
intraday h	-3.628733333	-3.594066667	
intraday	-0.374603774	-0.411526316	
intraday level	-0.933333333	-0.915111111	
intraday	-0.314120521	-0.861142857	
intraday reversal	-0.75515625	-0.7359375	
intraday setup	-0.577272727	-0.591692308	
intraday support	-0.6628125	-0.578375	
intraday update	-0.585	-0.565	
introduce	0.928	0.731823529	
iNUM	-0.041	-0.0355	
inv h	2.705542169	2.745060241	
inv h/s	0.794117647	0.971555556	
inv hvf	-7.793	-7.753	
inv	-0.156159204	-0.151782178	
invalidate	-0.63135	-0.563478261	
invent	1.60908	1.918933333	
invention	1.222833333	0.726	
inventory	-0.132536585	-0.206931818	
inverse h	2.862505263	2.926659686	
inverse head	3.248869565	3.287627329	
inverse	1.306553672	1.314225352	
inverse	-0.722	-0.711	
invert	-1.0405	-1.0295	
inverted cup	-5.492	-5.451	
inverted h	1.759555556	1.683152542	
inverted hammer	-0.490163934	-0.451225806	
inverted head	2.394464286	2.433267857	
inverted hunt	-5.385	-5.345	
inverted	0.161869565	0.159856667	
invest	0.6208	-0.297266667	
investigate	0.872375	1.026176471	
investigation	-0.253709677	-0.228516129	
investing	0.236027778	0.191842105	
investment in	1.120166667	1.251692308	
investment	0.899558218	1.746823529	
investor and	0.937846154	0.974769231	
investor	-0.091517073	0.104	
investor relation	0.771428571	0.806571429	
investor sentiment	-1.216355932	-1.194813559	
investor should	-0.4024	-0.351272727	
investor to	-0.129272727	-0.129272727	
invite	0.91884375	0.910833333	
involve	1.198627907	0.232285714	
iosNUM	-0.353777778	-0.353777778	
ip	0.614909091	0.74008	
ipad	0.90365625	0.957090909	
ipad minus	1.216774194	1.26225	
ipad	1.126666667	0.5184	
ipad	1.079928571	1.079928571	
ipadminus	2.141	2.163	
ipadNUM	-0.1058	-0.0762	
iphone and	1.784848485	1.900235294	
iphone be	1.1572	1.489428571	
iphone in	3.016	3.163	
iphone	0.026153846	0.043076923	
iphone	0.993901408	0.820788462	
iphone sale	1.392	3.016346154	
iphone sell	3.222	3.443	
iphone	0.589128205	0.608	
iphoneNUM	1.313823529	0.224727273	
ipNUM	3.082196078	2.416	
ipo	0.728600985	0.061818182	
ipod	0.957538462	0.983512195	
iqnt	1.836714286	1.857142857	
ir	1.979052632	2.14985	
ira	2.055871795	2.129780488	
iran	-0.329333333	-0.322	
iran	0.282615385	0.301230769	
ireland	-0.449090909	-0.558636364	
irish	-0.1721875	-0.2346875	
iron	-0.040296296	-0.016857143	
irrational	0.127555556	-0.023684211	
irreg	0.2672	0.2848	
irrelevant	0.877066667	0.7875	
ish	-0.359272727	-0.351272727	
ish	-0.211170732	-0.204195122	
ishare	0.278333333	0.296666667	
island	-0.996934579	-1.008718182	
island reversal	-1.036842105	-0.992105263	
island top	-6.144	-6.229	
ism	-1.1928	-1.230727273	
isn	-0.093818182	-0.04625	
isnt	0.102127273	0.102127273	
issue a	-0.127578947	-0.098	
issue and	0.0128	0.2136875	
issue be	-0.128333333	-0.117222222	
issue	-0.046349206	0.444318182	
issue	0.238254545	-0.2176	
it $	-0.7255	-0.7255	
it a	0.273568966	0.207692308	
it above	2.199101124	1.862408602	
it after	1.538478261	1.696434783	
it again	-0.021428571	0.094	
it aint	0.7436	0.7436	
it almost	0.704545455	0.740909091	
it already	1.081818182	1.297083333	
it also	0.208642857	0.340892857	
it and	0.353294118	0.6336	
it appear	-0.26659322	-0.251288136	
it approach	0.0999375	0.1324375	
it around	0.825	0.301230769	
it as	0.59	0.617181818	
it at	0.128451613	0.670153846	
it baby	1.9	1.941	
it because	1.079928571	1.079928571	
it become	1.036615385	1.073538462	
it before	0.86975	0.908837838	
it belong	-0.646363636	-0.646363636	
it better	-0.359586207	-0.300114286	
it break	-0.234877698	-0.47125	
it build	1.3921875	1.430625	
it by	1.93536	1.516655172	
it can	0.246492401	-0.174666667	
it close	0.429617647	-0.492923077	
it closely	-0.471428571	-0.452	
it could	-0.026111111	-0.423	
it depend	1.020909091	1.057272727	
it develop	2.403	2.443	
it didnt	0.740909091	0.740909091	
it dip	1.614666667	1.8196875	
it do	-0.071201717	-0.324581395	
it earlier	0.043333333	0.301230769	
it early	0.040444444	0.072333333	
it end	1.227333333	1.3528125	
it ever	0.197181818	0.230727273	
it feel	-0.189666667	-0.140666667	
it find	-0.098	-0.1155	
it follow	0.259411765	0.293176471	
it for	0.212371681	0.42675	
it form	0.740909091	0.740909091	
it from	-0.5193	-0.473170213	
it gap	-0.502758621	-0.452	
it get	-0.028861842	-0.34826087	
it give	-0.106764706	-0.142421053	
it hard	-0.892058824	-0.870352941	
it have	0.098098113	-0.004571429	
it help	-0.364615385	-0.348846154	
it here	1.104715596	0.470043478	
it if	1.140378378	0.949184211	
it isnt	-1.1202	-1.1202	
it it	1.540705882	1.052238095	
it later	-0.351272727	-0.351272727	
it long	2.603846154	2.642307692	
it look	-0.146984925	0.250363636	
it lose	-2.241	-2.263692308	
it matter	2.163	2.163	
it might	0.003514851	-0.020355769	
it miss	-1.4	-1.372666667	
it more	0.2625	0.442947368	
it must	-0.247545455	-0.150818182	
it near	2.563	2.604	
it never	1.079928571	1.079928571	
it next	0.566222222	0.911736842	
it not	0.500933333	0.500933333	
it num	0.368873239	0.262315789	
it on	0.9035	0.6864	
it only	-0.055454545	-0.046363636	
it over	2.270674847	2.355	
it pay	-0.293571429	-0.218	
it play	-0.798157895	-0.7595	
it	0.055790668	0.010456844	
it pull	2.373088235	2.453828571	
it push	1.042785714	1.079928571	
it react	0.482571429	0.581142857	
it retake	3.315	3.356	
it right	1.038888889	0.943352941	
it s	1.302785714	1.339928571	
it safe	-0.1055	-0.0665	
it say	-0.199	-0.098	
it see	-0.459375	-0.286421053	
it seem	0.65161165	0.465545455	
it short	-6.208	-6.168	
it show	-0.1485	-0.193333333	
it simple	-0.444363636	-0.428606061	
it sit	2.123	2.263	
it so	-0.15175	-0.186967742	
it soon	-0.173647059	-0.159176471	
it sound	0.721764706	0.757058824	
it start	-0.429268293	-0.35572093	
it still	-0.14204878	-0.081466667	
it stop	0.209826087	-0.112888889	
it sure	0.150416667	0.191538462	
it tank	-1.502470588	-1.692736842	
it test	-0.4128	-0.641078947	
it the	0.09609375	0.185277778	
it then	-0.364615385	-0.214666667	
it this	0.182621622	0.3408	
it through	2.136538462	1.597222222	
it till	-0.129272727	-0.129272727	
it time	-0.401447368	-0.385657895	
it tkr	0.192888889	0.053647059	
it today	0.660210526	-0.132615385	
it tomorrow	0.2559375	0.2848	
it too	0.12225	0.223318182	
it trade	1.026375	1.25	
it try	0.533702703	0.601567568	
it turn	-0.362526316	-0.29295	
it until	2.222	2.815	
it very	0.0999375	0.2136875	
it we	0.0744	0.0744	
it when	1.011766524	-0.087	
it would	0.244776119	-0.117666667	
it wrong	2.123	2.443	
it yesterday	1.409833333	1.4465	
italian	-3.4236	-3.534904762	
italy	-1.545333333	-1.530666667	
italy	-2.658333333	-2.71236	
itch	1.475651163	1.495604651	
item	0.714166667	0.85	
itm	0.300219512	0.379097561	
its a	0.299365079	0.335391304	
its about	0.644827586	0.61171875	
its all	0.321836066	0.423612903	
its already	-0.711	-0.711	
its at	-0.1134375	-0.063611111	
its base	3.173	3.214	
its be	0.248365385	0.384769231	
its better	1.941	1.941	
its bull	0.704545455	0.740909091	
its channel	-0.610153846	-0.591692308	
its descend	1.9	2.056	
its do	0.039	-0.042692308	
its first	-0.128333333	-0.117222222	
its gain	2.222	1.27125	
its gap	-0.1755	-0.1635	
its gon	0.261	0.271238095	
its hard	-0.731	-0.711	
its hold	1.213846154	1.251692308	
its in	-0.6925	-0.7255	
its just	0.633414634	0.69473913	
its major	0.704545455	0.862583333	
its more	0.155454545	0.188181818	
its move	0.960888889	1.033777778	
its next	2.403	2.526	
its no	-0.646363636	-0.646363636	
its not	0.040817204	0.3171875	
its now	-0.304363636	-0.265333333	
its on	0.892956522	1.123043478	
its only	0.53508	0.689615385	
its own	0.038380952	-1.171666667	
its	0.114167763	0.108480044	
its resistance	-0.140454545	-0.129272727	
its rise	0.516486486	0.581657895	
its so	0.825	0.974769231	
its still	-0.2140625	-0.177272727	
its support	-0.731	-0.822	
its the	0.558097561	0.797804348	
its trading	-0.09075	-0.0805	
its very	-0.071555556	-0.071555556	
its way	0.367814159	0.458413793	
itself	-0.207568493	-0.407083333	
itune	0.633272727	0.806571429	
itv	1.602714286	1.623142857	
itz	0.534518519	0.552444444	
iv	-0.791411765	-0.810102941	
iv of	-1.145454545	-1.123090909	
ive	-0.051714286	-0.045428571	
ive	0.320444444	0.428684211	
ive	0.132363636	-0.055636364	
ivica	-2.062545455	-2.046545455	
ivn	-0.196785714	-0.188928571	
j-hook	2.21158209	2.232268657	
j-hook pattern	3.301052632	3.340350877	
j	0.159466667	0.278125	
j.p.	0.842416667	0.862583333	
jack	0.317423077	0.432071429	
jackson	2.919	3.111	
jaffray	0.593333333	0.611666667	
jame	1.437842105	1.5102	
jan call	1.996615385	2.052923077	
jan er	2.708	2.78875	
jan exp	3.315	3.526	
jan	-0.018692308	0.044	
jan	0.62946	2.682	
jan put	-2.769529412	-2.735764706	
jan	0.331888889	0.468648649	
jan.	0.572717949	0.67056962	
jan. num	0.996857143	1.098857143	
jan. NUMth	0.818181818	0.96	
jan/NUM	2.334	2.356	
janNUM	0.801073171	0.901463415	
January call	2.403	2.443	
January effect	1.4588	1.497066667	
January er	3.222	3.604	
January	0.204078947	1.2309375	
January num	0.3636	0.37592	
January seasonality	-5.385	-5.345	
japan 's	-0.9335	-0.9335	
japan	-0.033910256	-0.016753086	
japanese	-0.367862069	-0.375310345	
jc	0.787714286	0.550875	
jcus	1.941	1.941	
jeff	-0.312	-0.305230769	
jeffery	0.605454545	0.454588235	
jeffry	0.704888889	0.724444444	
jerk	-0.135272727	-0.0805	
jesse	-0.5776	-0.5688	
jesus	0.1128	0.2104	
jet	0.7137	0.495428571	
jiggy	0.810882353	0.905777778	
jim	0.189957447	0.206808511	
jinx	-1.5502	-1.566	
jinx tkr	-2.186181818	-2.157090909	
jitters	0.720909091	0.740909091	
jj	4.76	3.515	
jk	0.379923077	0.398538462	
jmho	-0.127111111	-0.162964286	
jmo	0.371470588	0.467555556	
job	-0.126935672	0.2233	
job number	-0.7575	-0.661	
job report	-0.987894737	-0.998904762	
jobless claim	-1.145882353	-1.121764706	
jobless	-0.9801	-0.968	
joe	2.760152542	2.832	
john	-0.269135135	-0.286342105	
johnson	-0.882	-0.809470588	
join I	0.152	0.291272727	
join the	0.792	0.623333333	
join	0.142125984	-0.2176	
join we	-0.17125	-0.12675	
joint	1.0595	1.079928571	
joke	-0.199945946	-0.227111111	
joke	0.476571429	0.75075	
joker	-0.183666667	-0.131875	
jone	-1.052847458	-1.040169492	
jone	-0.054311111	-0.080956522	
journal	0.610285714	0.629142857	
joyg	0.998375	1.017625	
jp	-0.059142857	-0.052857143	
jpmorgan	0.704888889	0.9504	
jpy	-0.340540541	-0.371368421	
judge	3.386666667	1.235833333	
judge	0.479294118	0.629894737	
judgement	0.664363636	0.8352	
judgment	0.173333333	0.5876	
juice	0.68497561	0.661695652	
juicy	-0.073823529	-0.067352941	
jul	-0.837560976	-0.826829268	
jul num	-1.614153846	-1.589538462	
July high	2.403	2.443	
July	-0.12665625	-0.105338462	
July num	-0.366333333	-0.344166667	
July NUMth	-0.144375	-0.131875	
jump into	2.637	2.678	
jump	1.332065789	1.330366013	
jump num	1.531285714	1.711966667	
jump	0.962806122	0.886777778	
jun	-0.279910714	-0.272446429	
juncture	-0.680307692	-0.669692308	
June low	-1.917857143	-1.888571429	
June	-0.253767123	-0.243747748	
junior	-0.082285714	-0.076	
junk	-1.546551724	-1.342622951	
junNUM	-0.417	-0.409666667	
juror	2.504	2.748	
jury	5.842	3.068	
just add	2.948542373	3.059295082	
just ahead	0.818181818	0.855454545	
just alert	-1.367727273	-1.403863636	
just another	-0.354357143	-0.341578947	
just as	-0.368644068	-0.306147541	
just at	0.889	0.993714286	
just be	-0.217454545	-0.167848101	
just because	-0.372428571	-0.3628	
just begin	-0.3704	-0.3968	
just break	-0.181	-0.146977273	
just can	-0.478487805	-0.461902439	
just check	0.805263158	0.911736842	
just close	-0.156285714	-0.144857143	
just come	-0.23826087	-0.188666667	
just cross	2.320137931	2.358758621	
just curious	0.158333333	0.301230769	
just enter	-0.140666667	-0.127	
just follow	-0.263666667	-0.271526316	
just for	-0.214827586	-0.158	
just get	0.439132743	0.507929825	
just give	0.5565625	0.485181818	
just hang	2.016	2.056	
just happen	-0.228333333	-0.214666667	
just hit	-0.6130625	-0.6705	
just hold	1.714333333	1.904761905	
just hope	0.897806452	1.022030303	
just I	-0.3972	-0.38916129	
just incase	0.6975	0.7335	
just lose	-2.157090909	-2.157090909	
just love	1.546055556	1.966608696	
just miss	-0.573846154	-0.493076923	
just my	-0.181657143	-0.166527778	
just need	0.742360825	0.805438776	
just not	-0.711	-0.711	
just now	1.084653061	1.14664	
just num	1.00621547	0.935454545	
just overhead	2.563	2.604	
just plain	-0.324	-0.325125	
just price	-2.45404	-2.45404	
just raise	1.941	1.941	
just	0.172874851	0.664054054	
just remember	1.813636364	1.852772727	
just see	0.524588235	0.628057143	
just show	-0.156285714	-0.144857143	
just sit	1.14	1.40392	
just start	0.833409091	0.903363636	
just stay	-0.43875	-0.372	
just that	0.794117647	0.971555556	
just tkr	-0.0805	-0.0805	
just to	0.24975	0.38228	
just too	-0.382666667	-0.427	
just trade	0.331538462	0.2848	
